Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BK,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FTI,FTV,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCP,HD,HES,HIG,HII,HLT,HOG,HOLX,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MLM,MMC,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NAVI,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NKTR,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROP,ROST,RRC,RSG,RTN,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMO,TPR,TRIP,TRV,TSCO,TSN,TSS,TTWO,TWX,TXN,TXT,UA,UAL,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
2016-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999867761,,-0.042666925357756444,,,-0.01071783124895778,,,,,,,,-0.029538507735488072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999800545,,,,,,,,,,,,,,,,,,,0.04999999999875642,,0.022296465895082766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021041722969793574,,,,,,,,,,,0.04594427455984205,,,,,,,,,,,,,,,,,,0.01707120052210886,,,,,,,,,,,,,,,,,,-0.011060776425102907,,,,0.031003788277331634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999800403,,,,,,,,,,,,,,,,,-0.030627611266531175,,,0.04039966304769984,,,,,,0.04528548341861346,,,,,,,,,,,,,-0.010239813839797078,,,,,,,,,,,0.04999999999651593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017699618671773488,,,,,,,0.034758433672292886,,,,,,,,,,,,,,0.038802385023686874,,,,,0.047073833439187446,,,,,,,,,,,0.049999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019244121113097597,,,,,,,,,,,,,,,,,,,,,,-0.0141709645339442,,,,,,0.04776270908417661,,,,,,,,,,,,,,,,,,,,,,,,0.019776022583561478,,,,,,,,,,,,,,,,0.049999999907716156,,,,,,,,,,,,,,,,,,,,,,,,,0.010114976955394008,,
2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999867761,,-0.042666925357756444,,,-0.01071783124895778,,,,,,,,-0.029538507735488072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999800545,,,,,,,,,,,,,,,,,,,0.04999999999875642,,0.022296465895082766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021041722969793574,,,,,,,,,,,0.04594427455984205,,,,,,,,,,,,,,,,,,0.01707120052210886,,,,,,,,,,,,,,,,,,-0.011060776425102907,,,,0.031003788277331634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999800403,,,,,,,,,,,,,,,,,-0.030627611266531175,,,0.04039966304769984,,,,,,0.04528548341861346,,,,,,,,,,,,,-0.010239813839797078,,,,,,,,,,,0.04999999999651593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017699618671773488,,,,,,,0.034758433672292886,,,,,,,,,,,,,,0.038802385023686874,,,,,0.047073833439187446,,,,,,,,,,,0.049999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019244121113097597,,,,,,,,,,,,,,,,,,,,,,-0.0141709645339442,,,,,,0.04776270908417661,,,,,,,,,,,,,,,,,,,,,,,,0.019776022583561478,,,,,,,,,,,,,,,,0.049999999907716156,,,,,,,,,,,,,,,,,,,,,,,,,0.010114976955394008,,
2016-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999867761,,-0.042666925357756444,,,-0.01071783124895778,,,,,,,,-0.029538507735488072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999800545,,,,,,,,,,,,,,,,,,,0.04999999999875642,,0.022296465895082766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021041722969793574,,,,,,,,,,,0.04594427455984205,,,,,,,,,,,,,,,,,,0.01707120052210886,,,,,,,,,,,,,,,,,,-0.011060776425102907,,,,0.031003788277331634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999800403,,,,,,,,,,,,,,,,,-0.030627611266531175,,,0.04039966304769984,,,,,,0.04528548341861346,,,,,,,,,,,,,-0.010239813839797078,,,,,,,,,,,0.04999999999651593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017699618671773488,,,,,,,0.034758433672292886,,,,,,,,,,,,,,0.038802385023686874,,,,,0.047073833439187446,,,,,,,,,,,0.049999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019244121113097597,,,,,,,,,,,,,,,,,,,,,,-0.0141709645339442,,,,,,0.04776270908417661,,,,,,,,,,,,,,,,,,,,,,,,0.019776022583561478,,,,,,,,,,,,,,,,0.049999999907716156,,,,,,,,,,,,,,,,,,,,,,,,,0.010114976955394008,,
2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999867761,,-0.042666925357756444,,,-0.01071783124895778,,,,,,,,-0.029538507735488072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999800545,,,,,,,,,,,,,,,,,,,0.04999999999875642,,0.022296465895082766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021041722969793574,,,,,,,,,,,0.04594427455984205,,,,,,,,,,,,,,,,,,0.01707120052210886,,,,,,,,,,,,,,,,,,-0.011060776425102907,,,,0.031003788277331634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999800403,,,,,,,,,,,,,,,,,-0.030627611266531175,,,0.04039966304769984,,,,,,0.04528548341861346,,,,,,,,,,,,,-0.010239813839797078,,,,,,,,,,,0.04999999999651593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017699618671773488,,,,,,,0.034758433672292886,,,,,,,,,,,,,,0.038802385023686874,,,,,0.047073833439187446,,,,,,,,,,,0.049999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019244121113097597,,,,,,,,,,,,,,,,,,,,,,-0.0141709645339442,,,,,,0.04776270908417661,,,,,,,,,,,,,,,,,,,,,,,,0.019776022583561478,,,,,,,,,,,,,,,,0.049999999907716156,,,,,,,,,,,,,,,,,,,,,,,,,0.010114976955394008,,
2016-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999867761,,-0.042666925357756444,,,-0.01071783124895778,,,,,,,,-0.029538507735488072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999800545,,,,,,,,,,,,,,,,,,,0.04999999999875642,,0.022296465895082766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021041722969793574,,,,,,,,,,,0.04594427455984205,,,,,,,,,,,,,,,,,,0.01707120052210886,,,,,,,,,,,,,,,,,,-0.011060776425102907,,,,0.031003788277331634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999800403,,,,,,,,,,,,,,,,,-0.030627611266531175,,,0.04039966304769984,,,,,,0.04528548341861346,,,,,,,,,,,,,-0.010239813839797078,,,,,,,,,,,0.04999999999651593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017699618671773488,,,,,,,0.034758433672292886,,,,,,,,,,,,,,0.038802385023686874,,,,,0.047073833439187446,,,,,,,,,,,0.049999999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019244121113097597,,,,,,,,,,,,,,,,,,,,,,-0.0141709645339442,,,,,,0.04776270908417661,,,,,,,,,,,,,,,,,,,,,,,,0.019776022583561478,,,,,,,,,,,,,,,,0.049999999907716156,,,,,,,,,,,,,,,,,,,,,,,,,0.010114976955394008,,
2016-06-29,,-0.04999999999458068,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028415297941553556,,,-0.03148996367655405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049998178855485506,,,,,,,,,0.049999999996608535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03787870529260786,,,,,,,0.04999999998111947,,,0.04465746178258743,,,,,,,0.013935682372332408,,,,,,,,,,,,,,,,,,,0.04999999999269975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992042146,,,,,,0.049999999950699966,,,,,,,,,,,,,,,,,,,,,,,,0.026840719064848684,,,,,,,,,,,,,,,,,,,0.02045717399891531,,,,,,,,,,,,,,,,,,,,,,0.014995093803292609,,,,-0.04999999998343049,,,0.03001547353309059,,,,,,,,,,,,,,0.04999999999707199,,,,,0.04999999999676093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027747905203526345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04376541392838078,,,,,,,,,,,,,,,,0.04999999992497571,,,,,,,,,0.04999999999204865,0.042787015056231746,,,,,,,,,,,,,,,,,
2016-06-30,,-0.04999999999458068,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028415297941553556,,,-0.03148996367655405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049998178855485506,,,,,,,,,0.049999999996608535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03787870529260786,,,,,,,0.04999999998111947,,,0.04465746178258743,,,,,,,0.013935682372332408,,,,,,,,,,,,,,,,,,,0.04999999999269975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992042146,,,,,,0.049999999950699966,,,,,,,,,,,,,,,,,,,,,,,,0.026840719064848684,,,,,,,,,,,,,,,,,,,0.02045717399891531,,,,,,,,,,,,,,,,,,,,,,0.014995093803292609,,,,-0.04999999998343049,,,0.03001547353309059,,,,,,,,,,,,,,0.04999999999707199,,,,,0.04999999999676093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027747905203526345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04376541392838078,,,,,,,,,,,,,,,,0.04999999992497571,,,,,,,,,0.04999999999204865,0.042787015056231746,,,,,,,,,,,,,,,,,
2016-07-01,,-0.04999999999458068,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028415297941553556,,,-0.03148996367655405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049998178855485506,,,,,,,,,0.049999999996608535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03787870529260786,,,,,,,0.04999999998111947,,,0.04465746178258743,,,,,,,0.013935682372332408,,,,,,,,,,,,,,,,,,,0.04999999999269975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992042146,,,,,,0.049999999950699966,,,,,,,,,,,,,,,,,,,,,,,,0.026840719064848684,,,,,,,,,,,,,,,,,,,0.02045717399891531,,,,,,,,,,,,,,,,,,,,,,0.014995093803292609,,,,-0.04999999998343049,,,0.03001547353309059,,,,,,,,,,,,,,0.04999999999707199,,,,,0.04999999999676093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027747905203526345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04376541392838078,,,,,,,,,,,,,,,,0.04999999992497571,,,,,,,,,0.04999999999204865,0.042787015056231746,,,,,,,,,,,,,,,,,
2016-07-05,,-0.04999999999458068,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028415297941553556,,,-0.03148996367655405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049998178855485506,,,,,,,,,0.049999999996608535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03787870529260786,,,,,,,0.04999999998111947,,,0.04465746178258743,,,,,,,0.013935682372332408,,,,,,,,,,,,,,,,,,,0.04999999999269975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992042146,,,,,,0.049999999950699966,,,,,,,,,,,,,,,,,,,,,,,,0.026840719064848684,,,,,,,,,,,,,,,,,,,0.02045717399891531,,,,,,,,,,,,,,,,,,,,,,0.014995093803292609,,,,-0.04999999998343049,,,0.03001547353309059,,,,,,,,,,,,,,0.04999999999707199,,,,,0.04999999999676093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027747905203526345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04376541392838078,,,,,,,,,,,,,,,,0.04999999992497571,,,,,,,,,0.04999999999204865,0.042787015056231746,,,,,,,,,,,,,,,,,
2016-07-06,,-0.04999999999189355,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04155213407015143,,,,,0.01420232912579632,-0.03969155806408524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999994445744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026475557235228465,,,,0.04999999997428435,,,0.0499999999724808,,,,,,,0.017846158454234658,0.026164641331517243,,,,,,,,,,0.045913415563324934,,,,,,,,0.04808435839263258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03806697236260852,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999986744978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999314645,,,,,,,,,,,,,,,,,,,0.038297021402370374,,,,,,,,,,,,,,,,,,,,,,0.019587130755871807,,,,-0.03244752705393061,,,0.04999999998500087,,,,,,,,,,,,,,0.04999999999382842,,,,,0.04999999999802337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02575620013284322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030540612363672323,,,,,,,,,,,,,,,,0.021523754769231872,,,,,,,,,0.04999999999103028,0.012694157188598499,,,,,,,,,,,,,,,,,
2016-07-07,,-0.04999999999189355,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04155213407015143,,,,,0.01420232912579632,-0.03969155806408524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999994445744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026475557235228465,,,,0.04999999997428435,,,0.0499999999724808,,,,,,,0.017846158454234658,0.026164641331517243,,,,,,,,,,0.045913415563324934,,,,,,,,0.04808435839263258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03806697236260852,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999986744978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999314645,,,,,,,,,,,,,,,,,,,0.038297021402370374,,,,,,,,,,,,,,,,,,,,,,0.019587130755871807,,,,-0.03244752705393061,,,0.04999999998500087,,,,,,,,,,,,,,0.04999999999382842,,,,,0.04999999999802337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02575620013284322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030540612363672323,,,,,,,,,,,,,,,,0.021523754769231872,,,,,,,,,0.04999999999103028,0.012694157188598499,,,,,,,,,,,,,,,,,
2016-07-08,,-0.04999999999189355,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04155213407015143,,,,,0.01420232912579632,-0.03969155806408524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999994445744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026475557235228465,,,,0.04999999997428435,,,0.0499999999724808,,,,,,,0.017846158454234658,0.026164641331517243,,,,,,,,,,0.045913415563324934,,,,,,,,0.04808435839263258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03806697236260852,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999986744978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999314645,,,,,,,,,,,,,,,,,,,0.038297021402370374,,,,,,,,,,,,,,,,,,,,,,0.019587130755871807,,,,-0.03244752705393061,,,0.04999999998500087,,,,,,,,,,,,,,0.04999999999382842,,,,,0.04999999999802337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02575620013284322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030540612363672323,,,,,,,,,,,,,,,,0.021523754769231872,,,,,,,,,0.04999999999103028,0.012694157188598499,,,,,,,,,,,,,,,,,
2016-07-11,,-0.04999999999189355,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04155213407015143,,,,,0.01420232912579632,-0.03969155806408524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999994445744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026475557235228465,,,,0.04999999997428435,,,0.0499999999724808,,,,,,,0.017846158454234658,0.026164641331517243,,,,,,,,,,0.045913415563324934,,,,,,,,0.04808435839263258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03806697236260852,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999986744978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999314645,,,,,,,,,,,,,,,,,,,0.038297021402370374,,,,,,,,,,,,,,,,,,,,,,0.019587130755871807,,,,-0.03244752705393061,,,0.04999999998500087,,,,,,,,,,,,,,0.04999999999382842,,,,,0.04999999999802337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02575620013284322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030540612363672323,,,,,,,,,,,,,,,,0.021523754769231872,,,,,,,,,0.04999999999103028,0.012694157188598499,,,,,,,,,,,,,,,,,
2016-07-12,,-0.04999999999189355,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04155213407015143,,,,,0.01420232912579632,-0.03969155806408524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999994445744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026475557235228465,,,,0.04999999997428435,,,0.0499999999724808,,,,,,,0.017846158454234658,0.026164641331517243,,,,,,,,,,0.045913415563324934,,,,,,,,0.04808435839263258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03806697236260852,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999986744978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999314645,,,,,,,,,,,,,,,,,,,0.038297021402370374,,,,,,,,,,,,,,,,,,,,,,0.019587130755871807,,,,-0.03244752705393061,,,0.04999999998500087,,,,,,,,,,,,,,0.04999999999382842,,,,,0.04999999999802337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02575620013284322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030540612363672323,,,,,,,,,,,,,,,,0.021523754769231872,,,,,,,,,0.04999999999103028,0.012694157188598499,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,0.039520489026469395,,,,,,,0.012007657156753879,,,,,,,,,,,,,,,-0.013846827313521694,,,,,,,,,,,,,,,,,-0.04999999994550281,0.04999999999504422,,,,,,,,,,,,,,,,,,0.03720976814087309,,,,,,,,,0.02154416918600469,,,,,,,,,,,,,,,,,-0.02064923788079005,,,,,,,,,,,,,,,,,,,0.013556342228915766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999803562026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025456839535226143,,,,,,,,,,,0.04999999995808254,,,,,,,,,,,,,,0.049999999979721266,,,,,,,,,,0.04462458172132001,,,,,,,,,,,,,,,,,0.026885422802642084,,-0.024640671312688624,,,,,,,,0.023466681283259537,,,,-0.01660648704530176,,,,,,,,,,,,,,,0.04355616898601668,,,,,,,,,,,,,,0.021488024419092998,,,,,,,,,,,,,,,,0.03742773178527853,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019789673407747115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011469874957085362,,,,,,0.049999999990892614,,,,,,,,,,,,,0.029563659330395266,,,,,,,,,,,0.010479907249258685,,,,,,,,,,,0.034738685566029895,,,,,,,,,0.01680183621697318,,,,,0.0499999999903931,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,0.039520489026469395,,,,,,,0.012007657156753879,,,,,,,,,,,,,,,-0.013846827313521694,,,,,,,,,,,,,,,,,-0.04999999994550281,0.04999999999504422,,,,,,,,,,,,,,,,,,0.03720976814087309,,,,,,,,,0.02154416918600469,,,,,,,,,,,,,,,,,-0.02064923788079005,,,,,,,,,,,,,,,,,,,0.013556342228915766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999803562026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025456839535226143,,,,,,,,,,,0.04999999995808254,,,,,,,,,,,,,,0.049999999979721266,,,,,,,,,,0.04462458172132001,,,,,,,,,,,,,,,,,0.026885422802642084,,-0.024640671312688624,,,,,,,,0.023466681283259537,,,,-0.01660648704530176,,,,,,,,,,,,,,,0.04355616898601668,,,,,,,,,,,,,,0.021488024419092998,,,,,,,,,,,,,,,,0.03742773178527853,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019789673407747115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011469874957085362,,,,,,0.049999999990892614,,,,,,,,,,,,,0.029563659330395266,,,,,,,,,,,0.010479907249258685,,,,,,,,,,,0.034738685566029895,,,,,,,,,0.01680183621697318,,,,,0.0499999999903931,,,,,,,,,,,,,,,,,,
